101126052666092,BAJAJ-AUTO 26 May 26 FUT,13,75,0.5,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BAJAJ-AUTO26MAYFUT,10,11,66092,BAJAJ-AUTO,16669,-1.0,XX,101000000016669,None,0,0.0
101126033051815,BAJAJFINSV 30 Mar 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BAJAJFINSV26MARFUT,10,11,51815,BAJAJFINSV,16675,-1.0,XX,101000000016675,None,0,0.0
101126042866719,BAJAJFINSV 28 Apr 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BAJAJFINSV26APRFUT,10,11,66719,BAJAJFINSV,16675,-1.0,XX,101000000016675,None,0,0.0
101126052666093,BAJAJFINSV 26 May 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BAJAJFINSV26MAYFUT,10,11,66093,BAJAJFINSV,16675,-1.0,XX,101000000016675,None,0,0.0
101126033051818,BAJAJHLDNG 30 Mar 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BAJAJHLDNG26MARFUT,10,11,51818,BAJAJHLDNG,305,-1.0,XX,1010000000305,None,0,0.0
101126042866720,BAJAJHLDNG 28 Apr 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BAJAJHLDNG26APRFUT,10,11,66720,BAJAJHLDNG,305,-1.0,XX,1010000000305,None,0,0.0
101126052666094,BAJAJHLDNG 26 May 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BAJAJHLDNG26MAYFUT,10,11,66094,BAJAJHLDNG,305,-1.0,XX,1010000000305,None,0,0.0
101126033051819,BAJFINANCE 30 Mar 26 FUT,13,750,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:BAJFINANCE26MARFUT,10,11,51819,BAJFINANCE,317,-1.0,XX,1010000000317,None,0,0.0
101126042866721,BAJFINANCE 28 Apr 26 FUT,13,750,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:BAJFINANCE26APRFUT,10,11,66721,BAJFINANCE,317,-1.0,XX,1010000000317,None,0,0.0
101126052666095,BAJFINANCE 26 May 26 FUT,13,750,0.05,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:BAJFINANCE26MAYFUT,10,11,66095,BAJFINANCE,317,-1.0,XX,1010000000317,None,0,0.0
